"Gene_ID"	"Start"	"End"	"length"	"Gene_type"
"ENSG00000172301"	31851864	31859337	7473	"protein_coding"
"ENSG00000172315"	46684365	46689779	5414	"protein_coding"
"ENSG00000172318"	167868948	167874041	5093	"protein_coding"
"ENSG00000172320"	59436469	59451380	14911	"protein_coding"
"ENSG00000172322"	9951316	9995694	44378	"protein_coding"
"ENSG00000172324"	59416969	59426412	9443	"protein_coding"
"ENSG00000172331"	134646808	134679813	33005	"protein_coding"
"ENSG00000172336"	100706053	100707495	1442	"protein_coding"
"ENSG00000172339"	94974407	95072945	98538	"protein_coding"
"ENSG00000172340"	67360460	67654614	294154	"protein_coding"
"ENSG00000172345"	81309053	81324183	15130	"protein_coding"
"ENSG00000172346"	41560763	41577741	16978	"protein_coding"
"ENSG00000172348"	46220736	46491972	271236	"protein_coding"
"ENSG00000172349"	81159575	81314058	154483	"protein_coding"
"ENSG00000172350"	119149012	119162653	13641	"protein_coding"
"ENSG00000172352"	24045229	24048019	2790	"protein_coding"
"ENSG00000172354"	100673531	100679174	5643	"protein_coding"
"ENSG00000172361"	50227193	50266522	39329	"protein_coding"
"ENSG00000172362"	58439077	58442758	3681	"protein_coding"
"ENSG00000172365"	58421264	58428121	6857	"protein_coding"
"ENSG00000172366"	636817	648474	11657	"protein_coding"
"ENSG00000172367"	119185457	119190223	4766	"protein_coding"
"ENSG00000172375"	119102198	119118544	16346	"protein_coding"
"ENSG00000172377"	58116742	58125530	8788	"protein_coding"
"ENSG00000172379"	80404350	80597937	193587	"protein_coding"
"ENSG00000172380"	67701466	67833467	132001	"protein_coding"
"ENSG00000172382"	2712418	2720551	8133	"protein_coding"
"ENSG00000172399"	119135784	119187789	52005	"protein_coding"
"ENSG00000172403"	118850688	119061247	210559	"protein_coding"
"ENSG00000172404"	40859549	40862126	2577	"protein_coding"
"ENSG00000172409"	57648992	57661868	12876	"protein_coding"
"ENSG00000172410"	66797741	66801256	3515	"protein_coding"
"ENSG00000172421"	62343941	62416479	72538	"protein_coding"
"ENSG00000172425"	118527472	118531197	3725	"protein_coding"
"ENSG00000172426"	43645046	43672599	27553	"protein_coding"
"ENSG00000172428"	240126563	240136807	10244	"protein_coding"
"ENSG00000172432"	43605316	43629162	23846	"protein_coding"
"ENSG00000172456"	59296638	59810647	514009	"protein_coding"
"ENSG00000172457"	56741223	56748697	7474	"protein_coding"
"ENSG00000172458"	20702127	20723098	20971	"protein_coding"
"ENSG00000172459"	56663662	56664687	1025	"protein_coding"
"ENSG00000172461"	96015984	96215612	199628	"protein_coding"
"ENSG00000172464"	56641466	56642471	1005	"protein_coding"
"ENSG00000172465"	103628704	103630953	2249	"protein_coding"
"ENSG00000172466"	35332212	35345482	13270	"protein_coding"
"ENSG00000172468"	18546671	18588963	42292	"protein_coding"
"ENSG00000172469"	95577543	95609457	31914	"protein_coding"
"ENSG00000172476"	103499130	103519489	20359	"protein_coding"
"ENSG00000172478"	240886048	240896889	10841	"protein_coding"
"ENSG00000172482"	240868479	240880502	12023	"protein_coding"
"ENSG00000172487"	56354291	56361511	7220	"protein_coding"
"ENSG00000172489"	56252200	56253222	1022	"protein_coding"
"ENSG00000172493"	86935002	87141054	206052	"protein_coding"
"ENSG00000172497"	81330005	81394179	64174	"protein_coding"
"ENSG00000172500"	65883741	65888539	4798	"protein_coding"
"ENSG00000172508"	67414968	67425607	10639	"protein_coding"
"ENSG00000172519"	15787661	15801025	13364	"protein_coding"
"ENSG00000172530"	87949244	88077318	128074	"protein_coding"
"ENSG00000172531"	67398183	67421183	23000	"protein_coding"
"ENSG00000172534"	153947553	153971807	24254	"protein_coding"
"ENSG00000172538"	49131154	49134008	2854	"protein_coding"
"ENSG00000172543"	65879809	65883741	3932	"protein_coding"
"ENSG00000172548"	157460019	157474717	14698	"protein_coding"
"ENSG00000172551"	54830519	54858393	27874	"protein_coding"
"ENSG00000172554"	950868	1367613	416745	"protein_coding"
"ENSG00000172568"	157341600	157345721	4121	"protein_coding"
"ENSG00000172572"	20369245	20684381	315136	"protein_coding"
"ENSG00000172575"	38488103	38565575	77472	"protein_coding"
"ENSG00000172578"	183487531	183555689	68158	"protein_coding"
"ENSG00000172586"	73782047	73783652	1605	"protein_coding"
"ENSG00000172590"	22829879	22835037	5158	"protein_coding"
"ENSG00000172594"	122789049	122809720	20671	"protein_coding"
"ENSG00000172602"	48857145	48865898	8753	"protein_coding"
"ENSG00000172613"	67317871	67398410	80539	"protein_coding"
"ENSG00000172638"	65866441	65873592	7151	"protein_coding"
"ENSG00000172640"	48202083	48203387	1304	"protein_coding"
"ENSG00000172650"	73674285	73698159	23874	"protein_coding"
"ENSG00000172661"	45727200	45792961	65761	"protein_coding"
"ENSG00000172663"	67461710	67469272	7562	"protein_coding"
"ENSG00000172667"	179017223	179072279	55056	"protein_coding"
"ENSG00000172671"	45615501	45672780	57279	"protein_coding"
"ENSG00000172673"	127708072	127918631	210559	"protein_coding"
"ENSG00000172680"	56112942	56113982	1040	"protein_coding"
"ENSG00000172687"	21358930	21379302	20372	"protein_coding"
"ENSG00000172689"	60785348	60801305	15957	"protein_coding"
"ENSG00000172716"	35350305	35373701	23396	"protein_coding"
"ENSG00000172717"	67189393	67228550	39157	"protein_coding"
"ENSG00000172724"	34689567	34691277	1710	"protein_coding"
"ENSG00000172725"	67435510	67443821	8311	"protein_coding"
"ENSG00000172728"	33370824	33473422	102598	"protein_coding"
"ENSG00000172731"	70298970	70382650	83680	"protein_coding"
"ENSG00000172732"	65857126	65867653	10527	"protein_coding"
"ENSG00000172733"	30995802	31033715	37913	"protein_coding"
"ENSG00000172738"	37212180	37258155	45975	"protein_coding"
"ENSG00000172742"	59511368	59520703	9335	"protein_coding"
"ENSG00000172748"	232137	264703	32566	"protein_coding"
"ENSG00000172752"	130345516	130484844	139328	"protein_coding"
"ENSG00000172757"	65823022	65862026	39004	"protein_coding"
"ENSG00000172765"	129647792	129893606	245814	"protein_coding"
"ENSG00000172766"	41311205	41377030	65825	"protein_coding"
"ENSG00000172769"	58402464	58406874	4410	"protein_coding"
"ENSG00000172771"	129401321	129428651	27330	"protein_coding"
"ENSG00000172772"	58266792	58268260	1468	"protein_coding"
"ENSG00000172775"	57152466	57186116	33650	"protein_coding"
"ENSG00000172780"	129087569	129122801	35232	"protein_coding"
"ENSG00000172782"	74877299	74893781	16482	"protein_coding"
"ENSG00000172785"	121038	179147	58109	"protein_coding"
"ENSG00000172789"	54032853	54035358	2505	"protein_coding"
"ENSG00000172794"	74670578	74747335	76757	"protein_coding"
"ENSG00000172795"	112976702	113020970	44268	"protein_coding"
"ENSG00000172803"	65833641	65856896	23255	"protein_coding"
"ENSG00000172809"	74203582	74210655	7073	"protein_coding"
"ENSG00000172817"	64587763	64798761	210998	"protein_coding"
"ENSG00000172818"	65787022	65797219	10197	"protein_coding"
"ENSG00000172819"	53210567	53232980	22413	"protein_coding"
"ENSG00000172824"	66988589	67009758	21169	"protein_coding"
"ENSG00000172828"	66961237	66975148	13911	"protein_coding"
"ENSG00000172830"	67303448	67312607	9159	"protein_coding"
"ENSG00000172831"	66934444	66945096	10652	"protein_coding"
"ENSG00000172840"	66878589	66895754	17165	"protein_coding"
"ENSG00000172845"	173906459	173965702	59243	"protein_coding"
"ENSG00000172867"	52644558	52652164	7606	"protein_coding"
"ENSG00000172869"	119037772	119249138	211366	"protein_coding"
"ENSG00000172878"	171999583	172082430	82847	"protein_coding"
"ENSG00000172888"	40524878	40574685	49807	"protein_coding"
"ENSG00000172889"	136658856	136672678	13822	"protein_coding"
"ENSG00000172890"	71453109	71524107	70998	"protein_coding"
"ENSG00000172893"	71428193	71452868	24675	"protein_coding"
"ENSG00000172901"	115962454	116027619	65165	"protein_coding"
"ENSG00000172915"	34942287	35673022	730735	"protein_coding"
"ENSG00000172922"	65714005	65720947	6942	"protein_coding"
"ENSG00000172927"	69294138	69367726	73588	"protein_coding"
"ENSG00000172932"	67288547	67302485	13938	"protein_coding"
"ENSG00000172935"	69004395	69013409	9014	"protein_coding"
"ENSG00000172936"	38138478	38143022	4544	"protein_coding"
"ENSG00000172938"	68980021	68980986	965	"protein_coding"
"ENSG00000172939"	38165089	38255488	90399	"protein_coding"
"ENSG00000172940"	38265812	38278757	12945	"protein_coding"
"ENSG00000172943"	53936676	54048958	112282	"protein_coding"
"ENSG00000172954"	30447226	30644225	196999	"protein_coding"
"ENSG00000172955"	99202638	99219537	16899	"protein_coding"
"ENSG00000172967"	16783412	16821699	38287	"protein_coding"
"ENSG00000172969"	75664330	75667220	2890	"protein_coding"
"ENSG00000172977"	65711996	65719604	7608	"protein_coding"
"ENSG00000172985"	109129348	109504632	375284	"protein_coding"
"ENSG00000172986"	72888073	72998138	110065	"protein_coding"
"ENSG00000172987"	98457077	99235862	778785	"protein_coding"
"ENSG00000172992"	45023340	45061109	37769	"protein_coding"
"ENSG00000172995"	35638945	35794496	155551	"protein_coding"
"ENSG00000173011"	7041899	7057952	16053	"protein_coding"
"ENSG00000173013"	7040849	7042939	2090	"protein_coding"
"ENSG00000173020"	67266410	67286556	20146	"protein_coding"
"ENSG00000173039"	65653596	65663094	9498	"protein_coding"
"ENSG00000173040"	5542772	5709548	166776	"protein_coding"
"ENSG00000173041"	64519884	64563106	43222	"protein_coding"
"ENSG00000173064"	112160188	112382439	222251	"protein_coding"
"ENSG00000173065"	28755978	28855232	99254	"protein_coding"
"ENSG00000173068"	16409503	16870843	461340	"protein_coding"
"ENSG00000173077"	114850968	115402644	551676	"protein_coding"
"ENSG00000173080"	155941710	155942949	1239	"protein_coding"
"ENSG00000173083"	83292461	83335153	42692	"protein_coding"
"ENSG00000173085"	83261536	83284914	23378	"protein_coding"
"ENSG00000173093"	110846769	110907535	60766	"protein_coding"
"ENSG00000173110"	161524540	161526910	2370	"protein_coding"
"ENSG00000173113"	64316460	64318084	1624	"protein_coding"
"ENSG00000173114"	111091006	111125454	34448	"protein_coding"
"ENSG00000173120"	67119269	67258087	138818	"protein_coding"
"ENSG00000173124"	95194200	95228928	34728	"protein_coding"
"ENSG00000173137"	144373101	144393242	20141	"protein_coding"
"ENSG00000173141"	21176645	21179084	2439	"protein_coding"
"ENSG00000173145"	94333226	94362959	29733	"protein_coding"
"ENSG00000173153"	64305572	64316743	11171	"protein_coding"
"ENSG00000173156"	67056818	67072013	15195	"protein_coding"
"ENSG00000173157"	43353866	43551921	198055	"protein_coding"
"ENSG00000173163"	61888724	62147247	258523	"protein_coding"
"ENSG00000173166"	203394345	203535410	141065	"protein_coding"
"ENSG00000173171"	155208699	155213824	5125	"protein_coding"
"ENSG00000173175"	123282296	123449758	167462	"protein_coding"
"ENSG00000173193"	122680618	122730840	50222	"protein_coding"
"ENSG00000173198"	78271464	78327691	56227	"protein_coding"
"ENSG00000173200"	122577602	122639047	61445	"protein_coding"
"ENSG00000173207"	154974653	154979249	4596	"protein_coding"
"ENSG00000173208"	39550033	39619751	69718	"protein_coding"
"ENSG00000173210"	149141483	149260542	119059	"protein_coding"
"ENSG00000173212"	116111755	116135240	23485	"protein_coding"
"ENSG00000173213"	47390	49557	2167	"protein_coding"
"ENSG00000173214"	111259348	111271167	11819	"protein_coding"
"ENSG00000173218"	115641953	115698224	56271	"protein_coding"
"ENSG00000173221"	95751319	95823005	71686	"protein_coding"
"ENSG00000173226"	121769763	121835079	65316	"protein_coding"
"ENSG00000173227"	67006778	67050863	44085	"protein_coding"
"ENSG00000173230"	121663199	121749767	86568	"protein_coding"
"ENSG00000173237"	66975277	66977004	1727	"protein_coding"
"ENSG00000173239"	88802730	88820546	17816	"protein_coding"
"ENSG00000173250"	146513103	146516190	3087	"protein_coding"
"ENSG00000173253"	1049858	1057552	7694	"protein_coding"
"ENSG00000173258"	111525159	111577844	52685	"protein_coding"
"ENSG00000173261"	146084386	146104369	19983	"protein_coding"
"ENSG00000173262"	7812512	7891148	78636	"protein_coding"
"ENSG00000173264"	64270062	64289500	19438	"protein_coding"
"ENSG00000173267"	86958618	86963260	4642	"protein_coding"
"ENSG00000173269"	86935540	86969481	33941	"protein_coding"
"ENSG00000173272"	131464900	131492743	27843	"protein_coding"
"ENSG00000173273"	9555914	9782346	226432	"protein_coding"
"ENSG00000173275"	135344796	135363152	18356	"protein_coding"
"ENSG00000173276"	41986831	42010387	23556	"protein_coding"
"ENSG00000173281"	9136255	9151574	15319	"protein_coding"
"ENSG00000173285"	158461574	158470857	9283	"protein_coding"
"ENSG00000173302"	130729070	130730336	1266	"protein_coding"
"ENSG00000173320"	183797692	184023526	225834	"protein_coding"
"ENSG00000173327"	65597755	65615382	17627	"protein_coding"
"ENSG00000173334"	125430321	125438405	8084	"protein_coding"
"ENSG00000173335"	23602410	23605876	3466	"protein_coding"
"ENSG00000173338"	65592855	65595996	3141	"protein_coding"
"ENSG00000173349"	127701508	127705242	3734	"protein_coding"
"ENSG00000173366"	52221081	52231190	10109	"protein_coding"
"ENSG00000173369"	22652762	22661538	8776	"protein_coding"
"ENSG00000173372"	22636506	22639608	3102	"protein_coding"
"ENSG00000173376"	121035613	121073021	37408	"protein_coding"
"ENSG00000173389"	51894876	51903335	8459	"protein_coding"
"ENSG00000173391"	10158301	10172138	13837	"protein_coding"
"ENSG00000173401"	75334639	75370560	35921	"protein_coding"
"ENSG00000173402"	49468703	49535618	66915	"protein_coding"
"ENSG00000173404"	20368121	20370949	2828	"protein_coding"
"ENSG00000173406"	56994778	58546734	1551956	"protein_coding"
"ENSG00000173409"	230978981	231000595	21614	"protein_coding"
"ENSG00000173418"	20017116	20033655	16539	"protein_coding"
"ENSG00000173421"	49198428	49258104	59676	"protein_coding"
"ENSG00000173431"	21057822	21058455	633	"protein_coding"
"ENSG00000173432"	18266174	18269977	3803	"protein_coding"
"ENSG00000173436"	19484403	19629821	145418	"protein_coding"
"ENSG00000173442"	65576038	65592650	16612	"protein_coding"
"ENSG00000173451"	71663009	71680639	17630	"protein_coding"
"ENSG00000173452"	19719310	19773598	54288	"protein_coding"
"ENSG00000173456"	119334527	119337313	2786	"protein_coding"
"ENSG00000173457"	64244480	64246941	2461	"protein_coding"
"ENSG00000173464"	20583559	20609884	26325	"protein_coding"
"ENSG00000173465"	65570430	65573942	3512	"protein_coding"
"ENSG00000173467"	16859405	16881987	22582	"protein_coding"
"ENSG00000173473"	47585272	47782106	196834	"protein_coding"
"ENSG00000173480"	57900296	57916610	16314	"protein_coding"
"ENSG00000173482"	7566782	8406861	840079	"protein_coding"
"ENSG00000173486"	64241003	64244132	3129	"protein_coding"
"ENSG00000173511"	64234538	64238793	4255	"protein_coding"
"ENSG00000173517"	77100656	77420144	319488	"protein_coding"
"ENSG00000173530"	23135588	23164030	28442	"protein_coding"
"ENSG00000173531"	49683947	49689501	5554	"protein_coding"
"ENSG00000173535"	23102590	23117437	14847	"protein_coding"
"ENSG00000173540"	49716844	49723951	7107	"protein_coding"
"ENSG00000173542"	70902326	71022449	120123	"protein_coding"
"ENSG00000173545"	16451519	16465792	14273	"protein_coding"
"ENSG00000173546"	75674322	75712848	38526	"protein_coding"
"ENSG00000173548"	75647906	75662301	14395	"protein_coding"
"ENSG00000173557"	26562582	26579532	16950	"protein_coding"
"ENSG00000173559"	191678068	191696659	18591	"protein_coding"
"ENSG00000173567"	26308173	26346817	38644	"protein_coding"
"ENSG00000173572"	55891699	55932336	40637	"protein_coding"
"ENSG00000173575"	92900189	93028005	127816	"protein_coding"
"ENSG00000173578"	46017024	46027742	10718	"protein_coding"
"ENSG00000173581"	55641062	55653161	12099	"protein_coding"
"ENSG00000173585"	45886504	45903177	16673	"protein_coding"
"ENSG00000173588"	94306449	94459988	153539	"protein_coding"
"ENSG00000173597"	69721162	69787961	66799	"protein_coding"
"ENSG00000173598"	93377883	93408146	30263	"protein_coding"
"ENSG00000173599"	66848233	66958376	110143	"protein_coding"
"ENSG00000173610"	69588417	69653249	64832	"protein_coding"
"ENSG00000173611"	124942608	125143506	200898	"protein_coding"
"ENSG00000173612"	116792085	116829037	36952	"protein_coding"
"ENSG00000173614"	9943428	9985501	42073	"protein_coding"
"ENSG00000173621"	66856647	66860475	3828	"protein_coding"
"ENSG00000173626"	116494989	116545610	50621	"protein_coding"
"ENSG00000173627"	183646404	183653316	6912	"protein_coding"
"ENSG00000173638"	45493572	45544411	50839	"protein_coding"
"ENSG00000173641"	16014028	16019594	5566	"protein_coding"
"ENSG00000173653"	66842835	66846546	3711	"protein_coding"
"ENSG00000173660"	46303631	46316776	13145	"protein_coding"
"ENSG00000173662"	6555181	6579757	24576	"protein_coding"
"ENSG00000173673"	6244192	6245578	1386	"protein_coding"
"ENSG00000173674"	20124518	20141844	17326	"protein_coding"
"ENSG00000173678"	102650325	102661398	11073	"protein_coding"
"ENSG00000173679"	122661566	122662648	1082	"protein_coding"
"ENSG00000173681"	19912860	19970298	57438	"protein_coding"
"ENSG00000173692"	231056864	231172827	115963	"protein_coding"
"ENSG00000173698"	18989309	19122637	133328	"protein_coding"
"ENSG00000173699"	230990324	231025055	34731	"protein_coding"
"ENSG00000173702"	124905442	124953819	48377	"protein_coding"
"ENSG00000173705"	33150042	33219215	69173	"protein_coding"
"ENSG00000173706"	124965710	125055958	90248	"protein_coding"
"ENSG00000173714"	50834650	50842348	7698	"protein_coding"
"ENSG00000173715"	66744451	66843328	98877	"protein_coding"
"ENSG00000173726"	235109336	235128936	19600	"protein_coding"
"ENSG00000173728"	244352635	244389663	37028	"protein_coding"
"ENSG00000173744"	227472152	227561214	89062	"protein_coding"
"ENSG00000173757"	42199168	42276707	77539	"protein_coding"
"ENSG00000173762"	82314868	82317602	2734	"protein_coding"
"ENSG00000173769"	44241886	44332098	90212	"protein_coding"
